OntologyURI;ReasonerCreationTime(ns);MaterializingTime(ns)
file:////home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl_1_7_69.owl;156722809;63497981
file:////home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl_1_7_76.owl;155143549;65513289
file:////home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl_1_7_83.owl;158756238;70073633
file:////home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl_1_7_90.owl;157464506;59951846
file:////home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl_1_7_97.owl;155308010;55850291
file:////home/ktgroup/Desktop/isa/Datasets/356/1dd81ef3-1e3e-4b2f-9bd0-230123497968_atOntology.owl_functional.owl;153254826;221216064
file:////home/ktgroup/Desktop/isa/Datasets/356/1dd81ef3-1e3e-4b2f-9bd0-230123497968_atOntology.owl_functional.owl_1_286_1008.owl;153668007;146797565
file:////home/ktgroup/Desktop/isa/Datasets/356/1dd81ef3-1e3e-4b2f-9bd0-230123497968_atOntology.owl_functional.owl_1_286_1294.owl;153983492;158766832
file:////home/ktgroup/Desktop/isa/Datasets/356/1dd81ef3-1e3e-4b2f-9bd0-230123497968_atOntology.owl_functional.owl_1_286_1580.owl;158017634;167708360
file:////home/ktgroup/Desktop/isa/Datasets/356/1dd81ef3-1e3e-4b2f-9bd0-230123497968_atOntology.owl_functional.owl_1_286_1866.owl;158964597;180454390
file:////home/ktgroup/Desktop/isa/Datasets/356/1dd81ef3-1e3e-4b2f-9bd0-230123497968_atOntology.owl_functional.owl_1_286_2152.owl;154301509;196367570
file:////home/ktgroup/Desktop/isa/Datasets/356/1dd81ef3-1e3e-4b2f-9bd0-230123497968_atOntology.owl_functional.owl_1_286_2438.owl;154674272;207707061
file:////home/ktgroup/Desktop/isa/Datasets/356/1dd81ef3-1e3e-4b2f-9bd0-230123497968_atOntology.owl_functional.owl_1_286_2724.owl;152709260;216525064
file:////home/ktgroup/Desktop/isa/Datasets/356/1dd81ef3-1e3e-4b2f-9bd0-230123497968_atOntology.owl_functional.owl_1_286_436.owl;155355382;96703642
file:////home/ktgroup/Desktop/isa/Datasets/356/1dd81ef3-1e3e-4b2f-9bd0-230123497968_atOntology.owl_functional.owl_1_286_722.owl;155712935;116548535
file:////home/ktgroup/Desktop/isa/Datasets/356/1e91ca85-e1e5-4dd9-9bf8-5ec9b2c95223_cheeses0.1.ttl_functional.owl;150548853;113565106
file:////home/ktgroup/Desktop/isa/Datasets/356/1e91ca85-e1e5-4dd9-9bf8-5ec9b2c95223_cheeses0.1.ttl_functional.owl_1_111_1019.owl;152674680;117225574
file:////home/ktgroup/Desktop/isa/Datasets/356/1e91ca85-e1e5-4dd9-9bf8-5ec9b2c95223_cheeses0.1.ttl_functional.owl_1_111_131.owl;155690107;67277896
file:////home/ktgroup/Desktop/isa/Datasets/356/1e91ca85-e1e5-4dd9-9bf8-5ec9b2c95223_cheeses0.1.ttl_functional.owl_1_111_20.owl;161501143;50008796
file:////home/ktgroup/Desktop/isa/Datasets/356/1e91ca85-e1e5-4dd9-9bf8-5ec9b2c95223_cheeses0.1.ttl_functional.owl_1_111_242.owl;156021847;70105739
file:////home/ktgroup/Desktop/isa/Datasets/356/1e91ca85-e1e5-4dd9-9bf8-5ec9b2c95223_cheeses0.1.ttl_functional.owl_1_111_353.owl;154438579;84367421
